"outcome","uacr","HR","lo","hi"
"death_hd",10.5380294888966,1.02867141766595,1.01346154280915,1.0441095599837
"death_hd",10.6526815015267,1.03457726750271,1.01628011550301,1.0532038422336
"death_hd",10.7685809090339,1.04047761086832,1.01911193825443,1.06229121461628
"death_hd",10.8857412828677,1.04637220678852,1.0219569744025,1.07137073532828
"death_hd",11.0041763421324,1.05226081761765,1.0248151856119,1.08044147260781
"death_hd",11.1238999551941,1.05814320908528,1.02768653183376,1.08950250514172
"death_hd",11.2449261413043,1.06401915034181,1.03057097126588,1.09855292246731
"death_hd",11.3672690722418,1.0698884140033,1.03346846031239,1.10759182536881
"death_hd",11.4909430739717,1.07575077619529,1.03637895354279,1.11661832626842
"death_hd",11.6159626283235,1.08160601659574,1.03930240365038,1.12563154961167
"death_hd",11.7423423746865,1.08745391847704,1.0422387614101,1.13463063224699
"death_hd",11.8700971117242,1.09329426874706,1.04518797563579,1.14361472379939
"death_hd",11.9992417991069,1.09912685798936,1.0481499931368,1.15258298703808
"death_hd",12.1297915592639,1.10495148050237,1.05112475867406,1.16153459823789
"death_hd",12.2617616791537,1.11076793433771,1.05411221491559,1.17046874753431
"death_hd",12.3951676120548,1.11657602133759,1.0571123023914,1.1793846392722
"death_hd",12.5300249793744,1.12237554717121,1.06012495944783,1.18828149234785
"death_hd",12.6663495724782,1.1281663213703,1.06315012220135,1.19715854054443
"death_hd",12.8041573545394,1.13394815736373,1.06618772449181,1.20601503286062
"death_hd",12.9434644624078,1.13972087251112,1.06923769783523,1.21485023383237
"death_hd",13.0842872084994,1.14548428813568,1.07229997137594,1.22366342384773
"death_hd",13.2266420827066,1.15123822955591,1.07537447183835,1.23245389945453
"death_hd",13.3705457543292,1.15698252611662,1.07846112347823,1.24122097366101
"death_hd",13.5160150740262,1.16271701121883,1.08155984803347,1.24996397622909
"death_hd",13.6630670757888,1.16844152234888,1.08467056467445,1.25868225396044
"death_hd",13.8117189789353,1.17415590110661,1.08779318995401,1.26737517097507
"death_hd",13.9619881901274,1.17985999323258,1.09092763775706,1.27604210898248
"death_hd",14.1138923054083,1.18555364863446,1.09407381924974,1.28468246754531
"death_hd",14.2674491122633,1.19123672141247,1.09723164282838,1.29329566433538
"death_hd",14.4226765917026,1.19690906988398,1.10040101406813,1.30188113538201
"death_hd",14.5795929203666,1.20257055660716,1.10358183567128,1.31043833531273
"death_hd",14.7382164726548,1.2082210484038,1.10677400741548,1.31896673758618
"death_hd",14.898565822877,1.21386041638125,1.10997742610169,1.32746583471715
"death_hd",15.0606597474285,1.21948853595349,1.1131919855021,1.33593513849385
"death_hd",15.2245172269885,1.22510528686128,1.1164175763079,1.34437418018716
"death_hd",15.3901574487429,1.23071055319158,1.11965408607707,1.35278251075204
"death_hd",15.557599808631,1.236304223396,1.12290139918222,1.36115970102086
"death_hd",15.7268639136168,1.24188619030847,1.12615939675847,1.3695053418887
"death_hd",15.8979695839848,1.2474563511621,1.12942795665152,1.37781904449068
"death_hd",16.0709368556608,1.25301460760517,1.13270695336598,1.38610044037104
"death_hd",16.2457859825581,1.2585608657163,1.13599625801392,1.39434918164418
"death_hd",16.4225374389494,1.26409503601888,1.13929573826383,1.40256494114747
"death_hd",16.6012119218641,1.26961703349465,1.14260525829005,1.41074741258592
"death_hd",16.7818303535116,1.27512677759649,1.14592467872271,1.41889631066848
"death_hd",16.9644138837317,1.28062419226047,1.14925385659826,1.42701137123621
"death_hd",17.1489838924709,1.28610920591709,1.15259264531078,1.43509235138203
"death_hd",17.3355619922858,1.29158175150179,1.15594089456405,1.44313902956221
"death_hd",17.5241700308743,1.29704176646474,1.15929845032461,1.45115120569938
"death_hd",17.7148300936335,1.30248919277979,1.1626651547757,1.45912870127723
"death_hd",17.9075645062459,1.30792397695285,1.16604084627253,1.46707135942675
"death_hd",18.1023958372937,1.31334607002938,1.16942535929865,1.47497904500385
"death_hd",18.2993469009018,1.31875542760135,1.17281852442381,1.48285164465868
"death_hd",18.4984407594087,1.32415200981337,1.17622016826325,1.49068906689616
"death_hd",18.6997007260675,1.32953578136824,1.17963011343872,1.49849124212806
"death_hd",18.9031503677754,1.33490671153173,1.18304817854121,1.50625812271633
"death_hd",19.1088135078337,1.34026477413682,1.1864741780957,1.51398968300778
"death_hd",19.3167142287374,1.34560994758722,1.18990792252798,1.52168591935996
"death_hd",19.5268768749947,1.35094221486026,1.19334921813366,1.52934685015827
"death_hd",19.7393260559783,1.3562615635092,1.1967978670497,1.5369725158242
"death_hd",19.9540866488067,1.3615679856649,1.20025366722849,1.54456297881459
"death_hd",20.1711838012574,1.36686147803694,1.20371641241468,1.55211832361202
"death_hd",20.3906429347112,1.37214204191411,1.20718589212497,1.55963865670601
"death_hd",20.6124897471299,1.37740968316435,1.21066189163111,1.56712410656517
"death_hd",20.8367502160643,1.38266441223416,1.21414419194615,1.57457482360021
"death_hd",21.063450601697,1.38790624414747,1.21763256981431,1.58199098011752
"death_hd",21.2926174499169,1.39313519850395,1.22112679770452,1.58937277026351
"death_hd",21.5242775954276,1.39835129947683,1.22462664380802,1.59672040995956
"death_hd",21.7584581648903,1.40355457581024,1.22813187204006,1.6040341368273
"death_hd",21.9951865800992,1.40874506081605,1.23164224204606,1.61131421010437
"death_hd",22.2344905611935,1.41392279237022,1.23515750921233,1.61856091055051
"death_hd",22.4763981299027,1.41908781290875,1.23867742468175,1.62577454034374
"death_hd",22.7209376128281,1.42424016942315,1.24220173537449,1.63295542296676
"death_hd",22.9681376447598,1.42937991345549,1.24573018401403,1.64010390308325
"death_hd",23.2180271720296,1.43450710109304,1.24926250915887,1.64722034640414
"death_hd",23.4706354559007,1.43962179296255,1.25279844523994,1.65430513954364
"death_hd",23.7259920759937,1.44472405422407,1.25633772260417,1.66135868986499
"death_hd",23.9841269337509,1.4498139545645,1.25988006756435,1.66838142531579
"death_hd",24.2450702559371,1.45489156819074,1.26342520245553,1.67537379425276
"death_hd",24.5088525981795,1.45995697382245,1.26697284569826,1.68233626525603
"death_hd",24.7755048485452,1.46501025468465,1.27052271186889,1.68926932693247
"death_hd",25.0450582311585,1.47005149849982,1.27407451177715,1.69617348770851
"death_hd",25.3175443098571,1.47508079747986,1.27762795255134,1.7030492756117
"death_hd",25.5929949918877,1.4800982483177,1.28118273773121,1.70989723804156
"death_hd",25.8714425316429,1.48510395217867,1.28473856736893,1.71671794152917
"death_hd",26.1529195344375,1.49009801469166,1.28829513813828,1.72351197148561
"death_hd",26.4374589603268,1.49508054593997,1.29185214345231,1.73027993193918
"death_hd",26.725094127966,1.50005166045203,1.2954092735897,1.73702244526126
"death_hd",27.0158587185119,1.50501147719191,1.29896621582994,1.74374015188084
"death_hd",27.3097867795664,1.5099601195496,1.30252265459765,1.75043370998759
"death_hd",27.6069127291639,1.51489771533117,1.30607827161611,1.75710379522347
"death_hd",27.9072713598012,1.51982439674875,1.30963274607021,1.76375110036297
"death_hd",28.2108978425118,1.52474030041046,1.31318575477902,1.77037633498163
"death_hd",28.5178277309841,1.52964556731006,1.31673697237796,1.77698022511339
"death_hd",28.8280969657247,1.53454034281667,1.32028607151092,1.78356351289617
"death_hd",29.1417418782672,1.53942477666429,1.32383272303213,1.79012695620636
"death_hd",29.4587991954259,1.54429902294131,1.32737659621826,1.79667132828168
"death_hd",29.779306043597,1.54916324007991,1.33091735899025,1.80319741733301
"death_hd",30.1032999531056,1.5540175908455,1.33445467814553,1.80970602614492
"death_hd",30.4308188626006,1.55886224232605,1.33798821960013,1.81619797166527
"death_hd",30.7619011234971,1.56369736592145,1.34151764864084,1.82267408458397
"death_hd",31.0965855044671,1.56852313733294,1.34504263018754,1.82913520890095
"death_hd",31.4349111959796,1.57333973655243,1.34856282906524,1.83558220148384
"death_hd",31.7769178148891,1.57814734785197,1.35207791028614,1.8420159316153
"death_hd",32.1226454090751,1.58294615977325,1.35558753934116,1.84843728053055
"death_hd",32.4721344621312,1.58773636511715,1.35909138250121,1.85484714094505
"death_hd",32.825425898106,1.59251816093339,1.36258910712746,1.86124641657319
"death_hd",33.1825610862948,1.59729174851028,1.36608038199089,1.86763602163788
"death_hd",33.5435818460841,1.6020573333646,1.36956487760049,1.87401688037154
"death_hd",33.9085304518482,1.60681512523161,1.37304226653996,1.88038992650918
"death_hd",34.2774496378999,1.61156533805518,1.37651222381241,1.88675610277387
"death_hd",34.6503826034938,1.61630818997814,1.37997442719285,1.89311636035507
"death_hd",35.0273730178856,1.62104390333278,1.38342855758795,1.89947165838039
"death_hd",35.408465025445,1.62577270463155,1.38687429940252,1.90582296338151
"death_hd",35.7937032508254,1.63049482455794,1.39031134091245,1.9121712487546
"death_hd",36.1831328041886,1.6352104979577,1.39373937464324,1.91851749421624
"death_hd",36.576799286488,1.63991996383015,1.39715809775395,1.92486268525518
"death_hd",36.9747487948073,1.64462346531986,1.40056721242554,1.93120781258079
"death_hd",37.3770279277593,1.64932124970857,1.40396642625325,1.93755387156926
"death_hd",37.7836837909415,1.65401356840741,1.40735545264235,1.94390186170761
"death_hd",38.1947640024529,1.65870067694943,1.41073401120633,1.95025278603713
"death_hd",38.6103166984693,1.66338283498239,1.41410182816707,1.95660765059639
"death_hd",39.0303905388801,1.66806030626199,1.41745863675601,1.96296746386526
"death_hd",39.4550347129863,1.67273335864541,1.42080417761578,1.96933323621026
"death_hd",39.8842989452604,1.67740226408516,1.42413819920121,1.97570597933277
"death_hd",40.3182335011687,1.6820672986234,1.42746045817914,1.98208670572025
"death_hd",40.7568891930576,1.68672874238663,1.43077071982614,1.98847642810226
"death_hd",41.2003173861033,1.69138687958077,1.43406875842319,1.99487615891131
"death_hd",41.6485700043267,1.69604199848671,1.43735435764657,2.00128690975042
"death_hd",42.1016995366735,1.70069439145626,1.44062731095411,2.00770969086738
"death_hd",42.5597590431601,1.70534435490862,1.44388742196585,2.01414551063765
"death_hd",43.0228021610874,1.70999218932725,1.44713450483838,2.02059537505588
"death_hd",43.490883111321,1.71463819925734,1.45036838463185,2.02706028723779
"death_hd",43.9640567046408,1.71928269330365,1.45358889766897,2.0335412469328
"death_hd",44.4423783481587,1.72392598412898,1.45679589188511,2.04003925004853
"death_hd",44.9259040518068,1.72856838845318,1.4599892271685,2.0465552881883
"death_hd",45.4146904348959,1.73321022705263,1.46316877569016,2.05309034820188
"death_hd",45.9087947327457,1.73785182476031,1.4663344222224,2.05964541175088
"death_hd",46.4082748033865,1.74249351046659,1.46948606444522,2.06622145488972
"death_hd",46.9131891343346,1.74713561712037,1.47262361324024,2.07281944766194
"death_hd",47.4235968494404,1.7517784817311,1.47574699297083,2.07944035371432
"death_hd",47.9395577158124,1.75642244537126,1.47885614174863,2.08608512992762
"death_hd",48.461132150815,1.76106785317949,1.48195101168512,2.09275472606592
"death_hd",48.9883812291438,1.7657150543645,1.48503156912805,2.09945008444503
"death_hd",49.5213666899766,1.77036440220956,1.48809779488238,2.10617213961972
"death_hd",50.0601509442035,1.77501625407765,1.4911496844148,2.11292181809121
"death_hd",50.6047970817347,1.77967097141747,1.4941872480419,2.11970003803513
"death_hd",51.155368878888,1.78432891977001,1.49721051110131,2.12650770904998
"death_hd",51.7119308058571,1.78899046877595,1.50021951410577,2.13334573192702
"death_hd",52.2745480342606,1.7936559921838,1.50321431287961,2.14021499844149
"death_hd",52.8432864447736,1.7983258678588,1.50619497867771,2.14711639116552
"death_hd",53.418212634842,1.80300047779263,1.50916159828658,2.15405078330328
"death_hd",53.9993939264808,1.80768020811387,1.51211427410771,2.16101903854777
"death_hd",54.5868983741574,1.81236544909934,1.51505312422304,2.16802201095986
"death_hd",55.1807947727606,1.81705659518628,1.5179782824425,2.17506054486983
"death_hd",55.7811526656559,1.82175404498529,1.52088989833389,2.1821354748006
"death_hd",56.3880423528295,1.82645820129427,1.52378813723507,2.18924762541347
"death_hd",57.0015348991193,1.8311694711131,1.52667318024905,2.19639781147502
"death_hd",57.6217021425373,1.83588826565939,1.52954522422125,2.20358683784709
"death_hd",58.2486167026808,1.84061500038495,1.53240448170086,2.21081549949647
"death_hd",58.8823519892365,1.84535009499335,1.53525118088458,2.21808458152751
"death_hd",59.5229822105763,1.85009397345842,1.53808556554516,2.22539485923462
"death_hd",60.1705823824468,1.85484706404355,1.54090789494349,2.23274709817562
"death_hd",60.8252283367534,1.85960979932222,1.54371844372598,2.24014205426511
"death_hd",61.4869967304402,1.86438261619932,1.54651750180682,2.24758047388747
"death_hd",62.1559650544661,1.86916595593364,1.54930537423596,2.25506309402966
"death_hd",62.8322116428787,1.8739602641613,1.55208238105386,2.26259064243164
"death_hd",63.5158156819871,1.87876599092024,1.55484885713246,2.2701638377561
"death_hd",64.2068572196344,1.88358359067586,1.55760515200432,2.27778338977497
"death_hd",64.9054171745707,1.88841346079393,1.56035159248348,2.28544990506392
"death_hd",65.611577345929,1.89325571561768,1.56308834253965,2.29316354499527
"death_hd",66.325420422803,1.89811038691286,1.56581551773122,2.30092434268806
"death_hd",67.0470299939303,1.90297750651768,1.56853323399752,2.30873233146806
"death_hd",67.7764905574797,1.907857106352,1.57124160758291,2.31658754496532
"death_hd",68.5138875309466,1.91274921841753,1.57394075495782,2.32449001719567
"death_hd",69.2593072611541,1.91765387479804,1.5766307927435,2.33243978263858
"death_hd",70.0128370343647,1.92257110765954,1.57931183763917,2.34043687631229
"death_hd",70.7745650865007,1.92750094925057,1.58198400635225,2.34848133384643
"death_hd",71.544580613477,1.93244343190231,1.58464741553152,2.35657319155114
"death_hd",72.3229737816448,1.93739858802889,1.58730218170312,2.36471248648379
"death_hd",73.1098357383506,1.9423664501275,1.58994842120907,2.37289925651294
"death_hd",73.9052586226086,1.94734705077873,1.59258625014891,2.3811335403794
"death_hd",74.7093355758905,1.95234042264667,1.59521578432403,2.38941537775428
"death_hd",75.5221607530315,1.95734659847916,1.59783713918399,2.39774480929546
"death_hd",76.343829333256,1.96236561110802,1.60045042977641,2.40612187670025
"death_hd",77.1744375313224,1.96739749344927,1.6030557706987,2.41454662275625
"death_hd",78.0140826087898,1.97244227850332,1.60565327605245,2.42301909138961
"death_hd",78.8628628854069,1.97749999935521,1.60824305940029,2.43153932771088
"death_hd",79.720877750625,1.98257068917482,1.61082523372507,2.44010737805837
"death_hd",80.5882276752361,1.98765438121706,1.61339991139123,2.44872329003949
"death_hd",81.4650142231377,1.99275110882212,1.61596720410878,2.45738711256943
"death_hd",82.3513400632256,1.99786090541569,1.61852722289855,2.46609889590876
"death_hd",83.2473089814166,2.00298380450918,1.62108007806083,2.47485869169724
"death_hd",84.1530258928004,2.00811983969992,1.6236258791449,2.48366655298707
"death_hd",85.068596853926,2.01326904467135,1.62616473492102,2.49252253427371
"death_hd",85.9941290752197,2.01843145319336,1.62869675335434,2.50142669152475
"death_hd",86.9297309335397,2.02360709912235,1.63122204158068,2.51037908220654
"death_hd",87.8755119848663,2.02879601640163,1.63374070588367,2.51937976531033
"death_hd",88.8315829771307,2.03399823906141,1.63625285167414,2.52842880137504
"death_hd",89.7980558631834,2.03921380121934,1.63875858347103,2.53752625250974
